h_abuse_sum,abuse,followers_count,friends_count,friends_to_followers,followers_to_friends,account_verified,favorites_tweets,retweeted,retweet_count,tweet_sensitive,account_lists,mention_count,hashtag_count,age_of_account,recent_account,ratio_follows_sent,ratio_follows_received,mentions_over_tweets,replies_over_users,tweets_per_day,mentions_per_day,badwords,mutual_followers,mutual_followees,mutual_followers_followees,mutual_followees_followers,tweet_invasive
,,1767,2542,1.4386,0.695122,f,48808,1,4,,58,2,0,253,0,10.0474,6.98419,1.11828,12,12.8656,14.3874,0,3.12247804304943e-05,4.54408584489885e-05,3.90445930352034e-05,5.95943788432051e-05,0
,,1767,2542,1.4386,0.695122,f,48808,1,2,f,58,1,0,253,0,10.0474,6.98419,1.11828,12,12.8656,14.3874,1,3.12247804304943e-05,4.54408584489885e-05,3.90445930352034e-05,5.95943788432051e-05,0
,,1767,2542,1.4386,0.695122,f,48808,1,5,f,58,1,0,253,0,10.0474,6.98419,1.11828,12,12.8656,14.3874,0,3.12247804304943e-05,4.54408584489885e-05,3.90445930352034e-05,5.95943788432051e-05,0
,,1010,325,0.321782,3.10769,f,4472,1,7,f,72,4,0,897,0,0.362319,1.12598,0.321474,0,3.50948,1.12821,1,5.65278035066308e-05,0.000106837606837607,6.46805478093822e-05,2.59496808576563e-05,0
,,3950,2418,0.612152,1.63358,f,16059,1,7,f,89,4,0,1052,0,2.29848,3.75475,1.27483,0,2.99525,3.81844,1,5.01223815722195e-05,8.54616029288518e-05,5.66147226586274e-05,4.41123047381805e-05,0
,,433,397,0.916859,1.09068,f,16862,1,5,f,16,1,0,656,0,0.605183,0.660061,0.5,0,0.00304878,0.00152439,0,0.000108036842394389,0.000169901782805009,0.000133291679683432,0.000198896178277622,1
,,8410,1626,0.193341,5.1722,f,254,1,7,f,277,4,0,2291,0,0.709734,3.67089,1.06398,8,1.4055,1.49542,1,3.33433636171535e-05,0.000115635459955648,4.04249799620063e-05,1.9252760240898e-05,0
,,3127,1961,0.627119,1.59459,f,8059,1,7,f,58,4,0,1459,0,1.34407,2.14325,1.25702,0,2.1974,2.76217,1,0.00029603315571344,0.000505050505050505,0.000261047419129124,0.000261047419129124,1
,,252,277,1.09921,0.909747,f,23253,1,5,f,4,1,0,658,0,0.420973,0.382979,1,0,0.00151976,0.00151976,0,8.66837417282448e-05,0.000131145711256208,0.000104637535576762,0.000161839388358725,1
,,789,1559,1.97592,0.506094,f,28186,1,5,f,47,1,0,636,0,2.45126,1.24057,1,0,0.00157233,0.00157233,0,5.72812122437388e-05,5.79254241874585e-05,7.22673893405601e-05,0.000132216473679888,0
,,287,226,0.787456,1.26991,f,21712,1,352,f,5,0,0,1239,0,0.182405,0.231638,0,0,0.000807102,0,0,0,0,0,0,1
,,54,113,2.09259,0.477876,f,735,1,352,f,2,0,0,535,0,0.211215,0.100935,0,0,0.00186916,0,0,0,6.35727908455181e-05,0,0,1
,,131,132,1.00763,0.992424,f,6043,1,36,f,5,0,0,134,0,0.985075,0.977612,0.333333,21,0.0223881,0.00746269,1,6.37835645062323e-07,7.36105999263894e-05,0,4.45414458153312e-05,1
,,1592,797,0.500628,1.99749,f,14922,1,137,f,38,1,2,1646,0,0.484204,0.967193,0.589846,21,1.97448,1.16464,0,9.72436158177021e-07,0,0,2.79589133015605e-06,1
,,1592,797,0.500628,1.99749,f,14922,1,56,f,38,5,1,1646,0,0.484204,0.967193,0.589846,21,1.97448,1.16464,0,9.72436158177021e-07,0,0,2.79589133015605e-06,1
,,13798,15178,1.10001,0.909079,f,916,1,11,f,2,0,0,565,0,26.8637,24.4212,1.46211,4,3.08319,4.50796,0,5.43385157977795e-08,6.24874048824534e-08,6.78898148305301e-08,2.00274953750064e-06,1
,,561,1224,2.18182,0.458333,f,10025,1,1,,8,7,0,1569,0,0.780115,0.357553,7,1,0.00254939,0.0178458,0,1.1873601722943e-06,3.39832632428529e-05,0,0.000124551500331376,1
,,561,1224,2.18182,0.458333,f,10025,1,1,,8,7,0,1569,0,0.780115,0.357553,7,1,0.00254939,0.0178458,0,1.1873601722943e-06,3.39832632428529e-05,0,0.000124551500331376,1
,,561,1224,2.18182,0.458333,f,10025,1,1,,8,7,0,1569,0,0.780115,0.357553,7,1,0.00254939,0.0178458,0,1.1873601722943e-06,3.39832632428529e-05,0,0.000124551500331376,1
,,561,1224,2.18182,0.458333,f,10025,1,1,,8,7,0,1569,0,0.780115,0.357553,7,1,0.00254939,0.0178458,0,1.1873601722943e-06,3.39832632428529e-05,0,0.000124551500331376,1
,,98,294,3,0.333333,f,1,1,13,f,9,6,2,1564,0,0.18798,0.0626598,3.5,1,0.00127877,0.0044757,0,2.09659994387102e-06,4.15148300198349e-05,0,0.000138644483549299,1
,,98,294,3,0.333333,f,1,1,21,f,9,1,1,1564,0,0.18798,0.0626598,3.5,1,0.00127877,0.0044757,1,2.09659994387102e-06,4.15148300198349e-05,0,0.000138644483549299,1
,,98,294,3,0.333333,f,629,1,142,f,9,1,1,2226,0,0.132075,0.0440252,1,24,0.000449236,0.000449236,0,4.55735753472479e-07,0.000105564771527673,5.40920646941094e-06,0.000248823497592903,1
-4,0,843,896,1.06287,0.940848,f,4315,0,0,f,25,2,0,793,0,1.12989,1.06305,1.61538,3,0.0163934,0.0264817,2,5.40019433754028e-05,6.81089856114502e-05,3.73675320987101e-05,6.26624769039907e-05,0
-4,0,291,136,0.467354,2.13971,f,1271,0,0,f,21,2,0,2428,0,0.0560132,0.119852,2,4,0.000411862,0.000823723,0,3.00034913153531e-05,0.000119894124265648,2.88975581563358e-05,4.51524346192747e-05,1
,,843,896,1.06287,0.940848,f,4315,0,1,t,25,1,0,793,0,1.12989,1.06305,1.61538,3,0.0163934,0.0264817,0,5.40019433754028e-05,6.81089856114502e-05,3.73675320987101e-05,6.26624769039907e-05,0
,,843,896,1.06287,0.940848,f,4315,0,0,t,25,2,0,793,0,1.12989,1.06305,1.61538,3,0.0163934,0.0264817,1,5.40019433754028e-05,6.81089856114502e-05,3.73675320987101e-05,6.26624769039907e-05,0
,,779,2027,2.60205,0.384312,f,4389,0,0,t,39,1,0,316,0,6.41456,2.46519,3.2,0,0.0158228,0.0506329,0,1.75313456919286e-05,6.17983560205676e-05,1.58298165734662e-05,0.000158298165734662,0
,,1996,2061,1.03257,0.968462,f,981,0,0,f,66,1,0,2363,0,0.872196,0.844689,1,0,0.000423191,0.000423191,0,4.21706181607483e-05,9.7439864406618e-05,5.82264231508258e-05,9.7670129156224e-05,0
,,31,141,4.54839,0.219858,f,2190,0,0,,3,1,0,518,0,0.272201,0.0598456,1,0,0.0019305,0.0019305,0,0,0.000176591085681995,0,0.00024975024975025,1
,,4764,4349,0.912888,1.09542,f,80785,1,353,f,193,0,0,972,0,4.47428,4.90123,0.336242,20,3.30144,1.11008,0,6.41924335094774e-07,1.22986405082782e-06,1.1494094334331e-06,8.9653935807782e-05,1
,,394,510,1.29442,0.772549,f,5489,1,352,f,1,0,0,2327,0,0.219166,0.169317,0,1,0.000429738,0,0,0,1.8849075452849e-05,0,0,1
,,1209,143,0.11828,8.45455,f,795,0,0,f,3,1,0,1252,0,0.114217,0.965655,1,1,0.000798722,0.000798722,0,9.064774437615e-06,0.000145424682845876,1.05149061938931e-05,2.93541131246183e-05,1
,,1407,1926,1.36887,0.73053,f,561,1,36,f,50,0,0,2127,0,0.905501,0.661495,0.133834,22,1.50353,0.201222,1,6.84187676411572e-07,2.79050558380167e-05,0,8.25261694826912e-05,1
,,1719,2107,1.22571,0.815852,f,63704,1,1,f,87,1,0,382,0,5.51571,4.5,0.76833,23,8.49738,6.5288,0,7.46572039821954e-07,1.23224792828317e-05,0,0.000187685078341142,1
,,388,308,0.793814,1.25974,f,4510,1,352,f,5,0,0,1526,0,0.201835,0.254259,0,0,0.000655308,0,0,0,0,0,0,1
,,10,49,4.9,0.204082,f,0,1,352,f,0,0,0,14,1,3.5,0.714286,0,0,0.0714286,0,0,0,0,0,0,1
,,245,597,2.43673,0.410385,f,433,1,352,f,1,0,0,1250,0,0.4776,0.196,0,0,0.0008,0,0,0,1.09436729155039e-05,0,0,1
,,91,96,1.05495,0.947917,f,1494,1,352,f,0,0,0,506,0,0.189723,0.179842,0,0,0.00197628,0,0,7.94763462498291e-07,8.79623521132955e-05,0,0,1
,,9,57,6.33333,0.157895,f,7089,1,2,,0,0,0,2674,0,0.0213164,0.00336574,0,3,0.000373972,0,0,0,0,0,0,1
,,318,458,1.44025,0.694323,f,10914,1,6,,8,0,0,100,0,4.58,3.18,0,18,0.01,0,0,0,0,0,0,1
,,84,359,4.27381,0.233983,f,59,1,352,f,1,0,0,2008,0,0.178785,0.0418327,0,0,0.000498008,0,0,0,0,0,7.06364342727979e-05,1
,,1599,856,0.535335,1.86799,f,431,1,352,f,14,0,0,2415,0,0.354451,0.662112,0.151942,0,1.32174,0.200828,0,0,0,0,0,1
,,16,60,3.75,0.266667,f,28,1,24,f,1,2,1,1999,0,0.030015,0.008004,2,1,0.00050025,0.0010005,1,0,0.000141272868545596,0,0.000194250194250194,1
,,250,748,2.992,0.334225,f,303,1,352,f,13,0,0,2042,0,0.366308,0.122429,0,0,0.000489716,0,0,1.49910473465247e-07,2.49453281557919e-05,0,6.2811440056949e-05,1
,,869,774,0.890679,1.12274,f,985,1,352,f,5,0,0,1674,0,0.462366,0.519116,0,0,0.000597372,0,0,0,0,0,0,1
,,64,201,3.14062,0.318408,f,546,1,352,f,0,0,0,1634,0,0.123011,0.0391677,0,0,0.000611995,0,0,0,3.01422715215819e-05,0,0,1
,,485,467,0.962887,1.03854,f,9935,1,80,,23,0,0,377,0,1.23873,1.28647,0,16,0.00265252,0,1,1.00340878030846e-07,1.45083132635e-05,0,1.40140420701543e-05,1
,,2645,831,0.314178,3.18291,f,9,1,352,f,40,0,0,1381,0,0.601738,1.91528,0.607143,0,0.0202752,0.0123099,0,7.5536785983135e-07,0,0,3.26541274817137e-05,1
,,37,271,7.32432,0.136531,f,48,1,352,f,0,0,0,640,0,0.423438,0.0578125,0,0,0.0015625,0,0,0,0,0,0,1
,,65,209,3.21538,0.311005,f,80,1,15,f,4,10,2,1458,0,0.143347,0.0445816,2,1,0.00342936,0.00685871,0,0,6.72404518558365e-05,0,0.000582750582750583,1
,,7905,8683,1.09842,0.9104,f,16154,1,122,f,66,0,0,610,0,14.2344,12.959,0.384567,42,5.24754,2.01803,0,0,0,0,0,1
,,3,22,7.33333,0.136364,f,0,1,352,f,0,0,0,4,1,5.5,0.75,0,18,0.25,0,0,0,0,0,0,1
,,434,1394,3.21198,0.311334,f,15165,1,110,f,17,0,0,1971,0,0.707255,0.220193,0,24,0.00101471,0,0,1.04968759197888e-06,5.07889749832555e-05,7.33019600944129e-06,0.000219905880283239,1
,,330,428,1.29697,0.771028,f,1221,1,352,f,0,0,0,2524,0,0.169572,0.130745,0,0,0.000396197,0,0,0,2.08125208125208e-05,0,0,1
,,434,1394,3.21198,0.311334,f,15165,1,352,f,17,0,0,1971,0,0.707255,0.220193,0,24,0.00101471,0,0,1.04968759197888e-06,5.07889749832555e-05,7.33019600944129e-06,0.000219905880283239,1
,,173,173,1,1,f,1401,1,352,f,2,0,0,2175,0,0.0795402,0.0795402,0,0,0.00045977,0,0,0,0,0,0,1
,,10389,817,0.0786409,12.716,f,60,1,15,f,604,10,2,2529,0,0.323053,4.10795,0.302908,1,1.27798,0.38711,0,7.37033386090151e-07,3.38644406441017e-05,1.34558533634924e-06,7.40071934992081e-06,1
,,811,289,0.35635,2.80623,f,501,1,352,f,12,0,0,1163,0,0.248495,0.697334,0,0,0.000859845,0,0,0,0,0,0,1
,,3169,573,0.180814,5.53054,f,2071,1,352,f,37,0,0,2357,0,0.243106,1.34451,0.826114,0,1.37123,1.1328,0,0,0,0,0,1
,,390,1496,3.8359,0.260695,f,41,1,110,f,15,0,0,1141,0,1.31113,0.341805,0,0,0.000876424,0,0,5.45227928900824e-07,0,0,0.000126914827459292,1
,,233,274,1.17597,0.850365,f,5934,1,352,f,8,0,0,2501,0,0.109556,0.0931627,0,0,0.00039984,0,0,2.06901231972696e-07,0,0,0,1
,,145,170,1.17241,0.852941,f,2697,1,352,f,0,0,0,903,0,0.188261,0.160576,0,0,0.00110742,0,0,2.87759184697657e-07,0.000148000148000148,0,0.000120569086086327,1
,,80,226,2.825,0.353982,f,1247,1,352,f,4,0,0,151,0,1.49669,0.529801,0,0,0.00662252,0,0,2.41717715146032e-06,0.000169185653056621,2.41138172172655e-05,0.00026525198938992,1
,,3250,3518,1.08246,0.92382,f,34015,1,1,,103,2,0,2428,0,1.44893,1.33855,0.685883,1,1.32166,0.906507,0,4.62231400315415e-07,1.73523746724739e-05,2.0824916596209e-06,8.12171747252152e-05,1
,,1314,1274,0.969559,1.0314,f,23143,1,110,f,105,0,0,2508,0,0.507975,0.523923,0.63792,0,1.2807,0.816986,0,9.9250365412466e-07,1.44583190758242e-05,4.77990908612918e-06,0.000105157999894842,1
,,440,1022,2.32273,0.430528,f,7897,1,2,f,24,2,0,1571,0,0.650541,0.280076,2,0,0.000636537,0.00127307,0,3.75056914886834e-07,3.39466358883835e-05,0,0.00010476414970797,1
,,1719,2107,1.22571,0.815852,f,63704,1,3,,87,1,0,382,0,5.51571,4.5,0.76833,23,8.49738,6.5288,0,7.46572039821954e-07,1.23224792828317e-05,0,0.000187685078341142,1
,,1810,994,0.549171,1.82093,f,573,1,352,f,5,0,0,1553,0,0.640051,1.16549,0.208974,0,2.05216,0.428847,0,0,0,0,0,1
,,175,398,2.27429,0.439698,f,1725,1,352,f,1,0,0,543,0,0.732965,0.322284,0,0,0.00184162,0,0,0,0.000193355032064709,0,5.75556131111687e-05,1
,,162,230,1.41975,0.704348,f,4348,1,352,t,1,0,0,3011,0,0.0763866,0.0538027,0,0,0.000332116,0,0,0,0,0,0,1
,,1468,409,0.27861,3.58924,f,1443,1,352,f,10,0,0,2220,0,0.184234,0.661261,0.406142,0,1.43739,0.583784,0,0,0,0,0,1
,,174,266,1.52874,0.654135,f,2179,1,352,f,4,0,0,1390,0,0.191367,0.12518,0,0,0.000719424,0,0,0,5.04910252202671e-05,0,3.4965034965035e-05,1
,,1670,1838,1.1006,0.908596,f,434,1,352,f,17,0,0,1262,0,1.45642,1.3233,0.523885,0,2.50475,1.3122,0,2.75413081063764e-08,3.3913709956387e-06,0,3.84653850000385e-06,1
,,347,410,1.18156,0.846341,f,283,1,352,f,6,0,0,1415,0,0.289753,0.24523,0,0,0.000706714,0,0,0,1.68506192602578e-05,0,0,1
,,7,48,6.85714,0.145833,f,1,1,352,f,0,0,0,13,1,3.69231,0.538462,0,0,0.0769231,0,0,0,0,0,0,1
,,201,746,3.71144,0.269437,f,35,1,352,f,6,0,0,290,0,2.57241,0.693103,0,0,0.00344828,0,0,0,0,0,0,1
,,936,663,0.708333,1.41176,f,20855,1,352,f,4,0,0,1835,0,0.361308,0.510082,0,0,0.000544959,0,0,0,0,0,0,1
,,350,975,2.78571,0.358974,f,9143,1,352,f,0,0,0,1498,0,0.650868,0.233645,0,0,0.000667557,0,0,0,0,0,0,1
,,49515,25959,0.524265,1.90743,f,4751,1,2,t,1730,2,0,2535,0,10.2402,19.5325,2,0,0.000394477,0.000788955,0,8.25058004796049e-07,7.59881605205346e-06,1.77069186243141e-06,4.39948824281034e-05,1
,,195,372,1.90769,0.524194,f,829,1,352,f,1,0,0,1513,0,0.245869,0.128883,0,0,0.000660939,0,0,0,0,0,0,1
,,336,677,2.01488,0.496307,f,5919,1,352,f,16,0,0,1383,0,0.489516,0.24295,0,0,0.000723066,0,0,8.26628978683364e-07,4.68700200603686e-05,0,1.64929410212429e-05,1
,,112,118,1.05357,0.949153,f,1836,1,352,f,3,0,0,629,0,0.187599,0.17806,0,0,0.00158983,0,0,0,0,0,0,1
,,275,154,0.56,1.78571,f,3450,1,352,f,10,0,0,1467,0,0.104976,0.187457,0,0,0.000681663,0,0,0,0,0,0,1
,,38,136,3.57895,0.279412,f,138,1,352,f,2,0,0,2379,0,0.0571669,0.0159731,0,0,0.000420345,0,0,0,0.000108418713069876,0,0,1
,,32,96,3,0.333333,f,2253,1,352,f,0,0,0,1272,0,0.0754717,0.0251572,0,0,0.000786163,0,0,0,0.000102087693328569,0,0.000184026499815973,1
,,4372,3314,0.758005,1.31925,f,5712,1,2,f,182,1,0,1745,0,1.89914,2.50544,0.47619,0,1.84126,0.876791,0,6.53223479531107e-07,2.1000021000021e-05,0,3.76513112069128e-05,1
,,176,204,1.15909,0.862745,f,3207,1,352,f,5,0,0,1154,0,0.176776,0.152513,0,0,0.000866551,0,0,0,0,0,0,1
,,1620,1634,1.00864,0.991432,f,23603,1,2,f,78,1,0,2615,0,0.624857,0.619503,0.942107,0,1.2088,1.13881,0,9.98387961355077e-07,5.42093565349379e-06,2.63092813882882e-06,0.000128915478802612,1
,,9617,9262,0.963086,1.03833,f,287,1,4,f,32,0,1,2005,0,4.61945,4.79651,0.523438,14,1.59601,0.835411,0,1.92669930302616e-08,0,0,2.69091178182087e-06,1
,,1997,723,0.362043,2.7621,f,221,1,352,f,11,0,0,1977,0,0.365706,1.01012,0.05125,0,1.61861,0.082954,0,2.23627057335383e-08,0,0,0,1
,,1135,159,0.140088,7.13836,f,17076,1,14,,46,0,2,2247,0,0.070761,0.505118,0.410322,0,1.39697,0.573209,0,0.000100407105171879,0.000224930076085043,0.000108039180180441,3.88028041493132e-05,1
,,960,2653,2.76354,0.361854,f,23799,1,2,t,50,1,0,250,0,10.612,3.84,1.5,6,0.008,0.012,0,0.000120821767680851,8.13516170741448e-05,0.000124107381525184,0.000267308206361935,0
,,2453,435,0.177334,5.63908,f,37178,1,14,,99,0,2,1412,0,0.308074,1.73725,0.635849,0,2.25212,1.43201,0,4.59048112353053e-05,0.000125162267895989,4.88662701702812e-05,3.20381506414426e-05,1
-4,0,6,11,1.83333,0.545455,f,1314,1,13,f,4,6,2,211,0,0.0521327,0.028436,5.5,1,0.00947867,0.0521327,0,2.34619517528424e-06,0,0,0.000111389585073796,1
,,11,33,3,0.333333,f,66,1,1114,,1,1,1,2114,0,0.0156102,0.00520341,1,0,0.000473037,0.000473037,0,0,0,0,0,1
,,901,1366,1.51609,0.65959,f,3758,1,370,f,2,1,0,247,0,5.53036,3.64777,1,0,0.00404858,0.00404858,0,0,0,0,0,1
,,32,368,11.5,0.0869565,f,203,1,1905,f,3,0,0,1576,0,0.233503,0.0203046,0.25,42,0.00253807,0.000634518,0,0,0,0,0,1
,,873,752,0.861398,1.1609,f,7623,1,129,,5,1,0,1045,0,0.719617,0.835407,1,6,0.000956938,0.000956938,0,0,0,0,0,1
,,163,242,1.48466,0.673554,f,630,1,1114,,3,1,1,2114,0,0.114475,0.077105,1,0,0.000473037,0.000473037,0,0,0,0,0,1
,,1083,920,0.849492,1.17717,f,24312,1,2,,36,0,0,1870,0,0.491979,0.579144,0.715599,0,1.68663,1.20695,0,5.88801768935695e-05,0.000108235224661888,6.27473261709444e-05,4.48195186935317e-05,0
,,413,954,2.30993,0.432914,f,12385,1,2,f,5,1,1,800,0,1.1925,0.51625,1.66667,2,0.00375,0.00625,0,0,0,0,0,1
,,131,132,1.00763,0.992424,f,6043,1,14,,5,0,2,134,0,0.985075,0.977612,0.333333,21,0.0223881,0.00746269,0,0.000180232788669846,0.000261680665175368,0.000178773004254798,0.000122587202917575,0
,,465,184,0.395699,2.52717,f,1739,1,36,f,15,0,0,2499,0,0.0736295,0.186074,0,0,0.00040016,0,1,1.14576883609593e-07,7.28438228438228e-05,0,1.60023043318238e-05,1
,,28,40,1.42857,0.7,f,2,1,1,,7,1,0,9,1,4.44444,3.11111,1,3,0.111111,0.111111,0,0,0,0,0,1
,,544,726,1.33456,0.749311,f,25466,1,14,,36,0,2,300,0,2.42,1.81333,0,0,0.00333333,0,0,0.000102896537531512,0.000156386012092423,0.000102357687835562,0.000171577994717165,0
,,666,965,1.44895,0.690155,f,15448,1,2,f,24,2,0,224,0,4.30804,2.97321,2,2,0.00446429,0.00892857,0,0.000128824600499532,0.00016841396151741,0.000134410921432276,0.000176187288904469,0
,,191,292,1.5288,0.65411,f,6055,1,14,,11,0,2,15,1,19.4667,12.7333,0,0,0.0666667,0,0,0,0,0,0,1
,,1857,1524,0.820679,1.2185,f,23276,1,1,f,56,2,0,2546,0,0.598586,0.729379,0.705919,7,1.26748,0.894737,0,0.000108448164672747,0.000132400312344373,0.000114134387646631,0.000111523470282166,0
,,598,467,0.780936,1.28051,f,335,1,152,f,4,1,0,958,0,0.487474,0.624217,1,15,0.00104384,0.00104384,0,5.89526198865837e-07,1.47717033251104e-06,0,1.52665928781344e-05,1
,,1020,1668,1.63529,0.611511,f,29719,1,152,f,38,1,0,898,0,1.85746,1.13586,0.65067,0,3.5735,2.32517,0,7.43025804283962e-07,1.42597873995333e-05,0,4.55311765502135e-05,1
,,804,94,0.116915,8.55319,f,21518,1,6,f,71,5,0,695,0,0.135252,1.15683,5,2,0.00143885,0.00719424,0,2.77896485528486e-06,6.46778235912361e-05,2.33744984222214e-06,1.94787486851845e-05,1
,,324,512,1.58025,0.632812,f,1841,1,152,f,4,1,0,919,0,0.557127,0.352557,1,0,0.00108814,0.00108814,0,6.44755926032311e-07,2.27153987688254e-06,0,1.91317989630565e-05,1
,,889,538,0.605174,1.65242,f,12977,1,4,f,110,0,0,943,0,0.57052,0.942736,0,0,0.00106045,0,0,2.8763070401079e-05,6.74641665456213e-05,4.05504191691275e-05,3.055168567537e-05,1
,,1966,1586,0.806714,1.2396,f,32269,1,47,f,95,0,0,1654,0,0.958888,1.18863,1.20692,0,1.94015,2.3416,0,2.68530699737938e-05,5.13536009781845e-05,3.95786890908787e-05,6.33016953961149e-05,0
,,1966,1586,0.806714,1.2396,f,32269,1,4,f,95,0,0,1654,0,0.958888,1.18863,1.20692,0,1.94015,2.3416,0,2.68530699737938e-05,5.13536009781845e-05,3.95786890908787e-05,6.33016953961149e-05,0
,,5026,3968,0.789495,1.26663,f,257,1,47,f,120,0,0,1783,0,2.22546,2.81884,0.868438,0,1.79473,1.55861,0,2.990322856656e-05,5.187526211788e-05,4.03932063783451e-05,6.1474516841136e-05,0
,,523,435,0.83174,1.2023,f,13943,1,47,f,23,0,0,1948,0,0.223306,0.26848,0,0,0.000513347,0,0,3.61452576699032e-05,7.37227912003983e-05,4.48413911117137e-05,6.35430139450351e-05,1
,,561,782,1.39394,0.717391,f,2831,1,47,f,74,0,0,2405,0,0.325156,0.233264,0,0,0.0004158,0,0,2.26542604454326e-05,4.3686188585475e-05,3.76679316126329e-05,4.75660742261715e-05,1
,,1131,1034,0.914235,1.09381,f,74677,1,47,f,108,0,0,531,0,1.94727,2.12994,1.0142,0,6.09981,6.18644,0,3.95326980046189e-05,7.43818312564569e-05,5.20315293309544e-05,6.62380902404301e-05,0
,,2037,1898,0.931762,1.07324,f,27485,1,47,f,82,0,0,717,0,2.64714,2.841,0.517456,0,4.4742,2.3152,0,3.50528348531919e-05,7.23759421175391e-05,4.91156302865581e-05,8.99523001649653e-05,0
,,8410,1626,0.193341,5.1722,f,254,1,20,f,277,0,0,2291,0,0.709734,3.67089,1.06398,8,1.4055,1.49542,1,3.33433636171535e-05,0.000115635459955648,4.04249799620063e-05,1.9252760240898e-05,0
,,1123,790,0.703473,1.42152,f,25967,1,47,f,108,0,0,1413,0,0.559094,0.794763,1.03948,0,2.27672,2.3666,0,3.01428009774942e-05,5.61134596709949e-05,4.5135407177792e-05,4.28403864738365e-05,0
,,2615,2843,1.08719,0.919803,f,35789,1,47,f,79,0,0,1905,0,1.49239,1.3727,1.03286,0,1.69344,1.74908,0,3.07643545288355e-05,5.05090032298257e-05,4.81808753862797e-05,8.68715783479891e-05,0
,,2834,2975,1.04975,0.952605,f,22329,1,47,f,116,0,0,1205,0,2.46888,2.35187,0.446068,0,2.66971,1.19087,0,3.74165995148558e-05,6.51679727802954e-05,5.27573092433536e-05,9.35363312461461e-05,0
,,701,950,1.35521,0.737895,f,31289,1,47,f,93,0,0,688,0,1.38081,1.0189,0,1,0.00290698,0,0,2.58880167903382e-05,4.41070325159517e-05,3.80714628551694e-05,7.71626970368165e-05,0
,,190,262,1.37895,0.725191,f,94,1,3,,6,0,0,2438,0,0.107465,0.0779327,0,1,0.000410172,0,0,4.23774827245543e-06,2.67067148693196e-05,7.00765937169326e-06,3.6439828732805e-05,1
,,3342,3050,0.912627,1.09574,f,30445,1,47,f,232,0,0,1184,0,2.57601,2.82264,1.01756,0,2.69341,2.74071,0,1.40139048376028e-05,2.78128491699197e-05,2.42375007626455e-05,3.63182613308607e-05,0
,,38034,2960,0.0778251,12.8493,f,4304,1,47,f,125,0,0,771,0,3.83917,49.3307,0.833749,0,4.15824,3.46693,0,1.45173584616647e-07,8.79361907139208e-06,2.39157211725206e-07,8.33426646921171e-07,1
,,1991,1867,0.93772,1.06642,f,1849,1,47,f,71,0,0,1804,0,1.03492,1.10366,1.67758,0,1.77772,2.98226,0,2.04373594931535e-05,4.10269601144639e-05,3.28427640939444e-05,5.313490048056e-05,1
,,1161,1302,1.12145,0.891705,f,10991,1,47,f,112,0,0,589,0,2.21053,1.97114,0.450787,0,5.50255,2.48048,0,2.34384495942659e-05,5.70060803180972e-05,4.37204772446806e-05,8.06725124054568e-05,0
,,1348,2227,1.65208,0.605299,f,2406,1,47,f,129,0,0,206,0,10.8107,6.54369,0.515947,0,15.5243,8.00971,0,3.04518352306032e-05,5.09769944506793e-05,4.33203159728282e-05,0.000116481229646654,1
,,273,452,1.65568,0.603982,f,8101,1,47,f,14,0,0,1858,0,0.243272,0.146932,0,0,0.000538213,0,0,3.95741021709413e-05,8.20461982338e-05,7.80853472845821e-05,0.000134874690764278,0
,,1604,2017,1.25748,0.79524,f,35998,1,47,f,95,0,0,1721,0,1.17199,0.932016,0.596415,0,1.8803,1.12144,0,2.90331311901574e-05,6.02994402222947e-05,4.65768655145318e-05,7.32331639320792e-05,1
,,1268,2152,1.69716,0.589219,f,8016,1,47,f,20,0,0,743,0,2.89637,1.70659,1.05294,0,4.32167,4.55047,0,2.03386199118014e-05,4.83421781021885e-05,4.05433023662361e-05,9.89625153212218e-05,1
,,129,709,5.49612,0.181946,f,2313,1,370,f,7,1,0,291,0,2.43643,0.443299,1,0,0.00343643,0.00343643,0,0,0,0,0,1
,,2446,2606,1.06541,0.938603,f,115611,1,1,f,32,1,0,1310,0,1.98931,1.86718,0.462766,0,2.43969,1.12901,0,0,0,0,0,1
,,7905,8683,1.09842,0.9104,f,16154,1,445,,66,0,1,610,0,14.2344,12.959,0.384567,42,5.24754,2.01803,0,0,0,0,0,1
,,232,726,3.12931,0.319559,f,1208,1,8216,,1,0,0,1144,0,0.634615,0.202797,0,19,0.00174825,0,0,0,0,0,0,1
,,83,72,0.86747,1.15278,f,4068,1,2867,,0,0,0,73,0,0.986301,1.13699,0.166667,108,0.0821918,0.0136986,0,0,0,0,0,1
,,7905,8683,1.09842,0.9104,f,16154,1,1114,,66,1,1,610,0,14.2344,12.959,0.384567,42,5.24754,2.01803,0,0,0,0,0,1
,,102,72,0.705882,1.41667,f,1,1,1114,,2,1,1,1440,0,0.05,0.0708333,0.5,20,0.00138889,0.000694444,0,0,0,0,0,1
,,129,303,2.34884,0.425743,f,277,1,4553,f,4,0,0,1060,0,0.285849,0.121698,0,3,0.000943396,0,0,0,0,0,0,1
,,935,1908,2.04064,0.490042,f,553,1,1114,,22,1,1,1763,0,1.08225,0.530346,1,0,0.000567215,0.000567215,0,0,0,0,0,1
,,1720,781,0.45407,2.2023,f,25131,1,370,f,191,1,0,1539,0,0.507472,1.11761,0.580062,0,2.08577,1.20988,0,0,0,0,0,1
